questionID	originalQuestionID	totalPossiblePoint	AnswerKey	isMultipleChoiceQuestion	includesDiagram	examName	grade	year	AnswerKey	Question Topic(s) (J)	Question	subject	category	fold
Mercury_7175700	7175700	1	B	1	0	Mercury	9	2015	B	EARTH_WEATHER_EXTREME, CEL_CYCLES	Hurricane season for the Atlantic Ocean lasts from June to November. Which factor makes an Atlantic hurricane less likely to form during the month of March? (A) weak trade winds (B) cool ocean waters (C) low humidity rates (D) strong wind shears		Dev	Easy
Mercury_7254520	7254520	1	A	1	0	Mercury	9	2015	A	EARTH_GEO_ROCK_SED, EARTH_OUTER_LITH	An example of a calcium carbonate deposit in the lithosphere is (A) limestone. (B) granite. (C) gneiss. (D) shale.		Dev	Easy
Mercury_182683	182683	1	B	1	0	Mercury	9	2015	B	LIFE_INTERDEP_POPDYN	Edith's checkerspot butterfly is a non-migratory species found in distinct populations from Canada to Mexico. Today, populations in southern regions are declining while new populations push the northern limit further north. This range shift provides evidence for the theory of (A) mass extinction. (B) global warming. (C) gene dominance. (D) natural selection.		Dev	Easy
Mercury_7233783	7233783	1	B	1	0	Mercury	9	2015	B	EARTH_HUMIMP_RES_FOSSILFUEL	The most significant human-induced impact on Earth's atmosphere comes from the use of which energy resource? (A) flowing water (B) fossil fuels (C) sunlight (D) winds		Dev	Easy
MCAS_2006_9_35	35	1	A	1	0	MCAS	9	2006	A	LIFE_FUNCT_FEATANDFUNCT_CELLBIO_GENEEXPR	Which of the following genetic conditions results from a problem with segregation? (A) Trisomy 16: a condition caused when a zygote receives three copies of chromosome 16 (B) Huntington's disease: a condition caused when a zygote receives a mutated dominant allele (C) Hemophilia: a condition caused when a zygote receives an X chromosome with a particular recessive allele (D) Sickle cell anemia: a condition caused when a zygote receives a recessive allele for hemoglobin from each parent		Dev	Challenge
Mercury_7172218	7172218	1	C	1	0	Mercury	9	2015	C	LIFE_FUNCT_FEATANDFUNCT_ANIM_DIGEST	After Audrey drinks a glass of juice, digestive processes deliver glucose to the bloodstream. From the bloodstream, glucose molecules enter the cell. In order for glucose molecules to be used by the cell, glucose-specific enzymes must do what? (A) bind glucose molecules to each other (B) evaluate the energy content of the glucose (C) catalyze a chemical reaction with the glucose (D) transport the glucose molecules to the nucleus		Dev	Easy
Mercury_7270410	7270410	1	D	1	0	Mercury	9	2015	D	SCI_INFERENCE_INFERENCE	Asbestos fibers cause a cancer called mesothelioma in humans. The fibers kill cells that line lung tissue by causing programmed-cell death. When cells die this way, they release a chemical, HMG1, which causes an inflammatory response in other cells. During this inflammatory response, cells release chemicals that promote tumor growth. What conclusion can you draw about the chemicals released in the inflammatory response? (A) They decrease the amount of HMG1 in a feedback loop. (B) They increase the amount of HMG1 in a feedback loop. (C) They disrupt the normal circadian rhythms. (D) They disrupt the normal cell cycle.		Dev	Easy
Mercury_7251685	7251685	1	B	1	0	Mercury	9	2015	B	LIFE_FUNCT_FEATANDFUNCT_CELLBIO_ANIMCELL, LIFE_FUNCT_FEATANDFUNCT_ANIM_SKELETAL	Which activity most effectively ensures the proper functioning of osteocytes? (A) increasing the respiratory rate (B) consuming mineral-rich foods (C) reducing stressful exercise (D) drinking ion-free water		Dev	Challenge
Mercury_7241343	7241343	1	D	1	0	Mercury	9	2015	D	LIFE_HEALTH_DIESEASE_INFECT, LIFE_FUNCT_FEATANDFUNCT_ANIM_IMMUNE	When a person is infected with the influenza virus, the immune system defends the body through a cell-mediated immune response. Which immune cell is responsible for protecting the body from the influenza virus infection? (A) phagocytes (B) B lymphocytes (C) helper T lymphocytes (D) cytotoxic T lymphocytes		Dev	Easy
Mercury_7201705	7201705	1	A	1	0	Mercury	9	2015	A	EARTH_HUMIMP_RES_OIL	In many parts of the world, land that is too dry for farming is used for grazing livestock. Overgrazing of these lands destroys the native plants and breaks down the natural soil covering. How does overgrazing result in desertification? (A) by increasing the rate at which topsoil is eroded (B) by allowing non-native species to colonize the land (C) by reducing the food available to livestock (D) by causing the land to absorb rainfall more quickly		Dev	Challenge
Mercury_7235865	7235865	1	B	1	0	Mercury	9	2015	B	CEL_FEATURES_MOONS	The oldest Moon rocks have been dated to a time shortly after the estimated date of the formation of our solar system. Approximately how old are these Moon rocks? (A) 6.4 billion years (B) 4.5 billion years (C) 2.8 billion years (D) 1.7 billion years		Dev	Easy
Mercury_7233363	7233363	1	B	1	0	Mercury	9	2015	B	CEL_FEATURES_COMET	Scientists track an icy object with an orbit that ranges from the Kuiper Belt to a path between Earth and the Sun. How would this object best be classified? (A) an asteroid (B) a comet (C) a meteor (D) a star		Dev	Easy
Mercury_7269028	7269028	1	A	1	0	Mercury	9	2015	A	MAT_CHEM_ATOMIC, CEL_FEATURES_STELLAR	Which subatomic particles are involved in the nuclear fusion that powers the Sun? (A) protons and neutrons (B) electrons and protons (C) only protons (D) only electrons		Dev	Easy
Mercury_7263463	7263463	1	A	1	0	Mercury	9	2015	A	LIFE_REPROD_DNAINHERIT_DNA	Human DNA includes a class of genes called "tumor suppressors." What do these genes do in bone cells?  (A) They restrict cell cycle progression in bone cells. (B) They promote the rapid development of bone cells. (C) They limit the number of bones in the human body. (D) They enable phosphorus and calcium to enter bone cells.		Dev	Easy
Mercury_7250215	7250215	1	B	1	0	Mercury	9	2015	B	LIFE_FUNCT_FEATANDFUNCT_ANIM_IMMUNE	What is the primary function of macrophages? (A) absorb oxygen and transfer it to body cells (B) consume pathogens and assist the immune system (C) accumulate at an injury and initiate the clotting process (D) contain metabolites and maintain a balance of fluids		Dev	Easy
Mercury_7110933	7110933	1	A	1	0	Mercury	9	2015	A	SCI_INFERENCE_VERIF	Which of these best explains why peer review is critical to the advancement of science? (A) It provides an independent assessment of conclusions. (B) It allows laboratories to practice science. (C) It creates more job opportunities for scientists. (D) It ensures all scientists will study similar phenomena.		Dev	Easy
Mercury_7234185	7234185	1	A	1	0	Mercury	9	2015	A	EARTH_INNER_CMC_CORE	Which part of Earth's structure is composed of a solid mixture of nickel and iron? (A) the inner core (B) the outer core (C) the lithosphere (D) the asthenosphere		Dev	Easy
Mercury_7228568	7228568	1	C	1	0	Mercury	9	2015	C	LIFE_FUNCT_FEATANDFUNCT_CELLBIO_MEIOSIS	Which process occurs during meiosis that contributes to a germ cell having unique genetic material? (A) transcription (B) replication (C) crossing over (D) spindle formation		Dev	Easy
Mercury_7270008	7270008	1	C	1	0	Mercury	9	2015	C	EARTH_HUMIMP_RES_MINING	Surface mining for coal involves removing all the vegetation and rock above the coal being mined. Which two of Earth's subsystems are most immediately affected by surface mining? (A) lithosphere and atmosphere (B) biosphere and hydrosphere (C) lithosphere and biosphere (D) atmosphere and hydrosphere		Dev	Challenge
Mercury_7269063	7269063	1	D	1	0	Mercury	9	2015	D	CEL_FEATURES_PLANET	The frost line of the solar system divides the terrestrial plants from the gas-giant planets. What elements make up most of the core of the planets orbiting outside of the frost line? (A) iron and nickel (B) carbon and oxygen (C) nitrogen and sulfur (D) hydrogen and helium		Dev	Easy
Mercury_7183733	7183733	1	B	1	0	Mercury	9	2015	B	LIFE_FUNCT_ENVCOND_ANIM	In the Everglades, the body condition of the American alligator is closely related to water depth. When water levels rise too high, animal species disperse across a broader area, causing a decrease in body condition due to an inability to locate sufficient food sources. When water levels fall, the animal species gather in smaller areas, allowing alligators to hunt more effectively. This scenario is an example of how the survival of alligators is dependent upon the restriction of which factor? (A) decomposition rate (B) prey habitat area (C) producer output (D) water turnover		Dev	Challenge
Mercury_7228323	7228323	1	C	1	0	Mercury	9	2015	C	SAF_PROC	What procedure should be performed after any handling of a plant sample in a lab? (A) applying disinfectant to the counters (B) throwing away plant material in the trash (C) washing hands with an antibacterial soap (D) placing hands under an ultraviolet light		Dev	Easy
Mercury_7190015	7190015	1	D	1	0	Mercury	9	2015	D	EARTH_WEATHER_EXTREME	Some natural disasters can have a large effect on the global climate. Which type of natural disaster would produce the greatest decrease in solar radiation reaching the surface of Earth for the longest period of time? (A) a giant tsunami (B) a strong earthquake (C) a powerful hurricane (D) a large volcanic eruption		Dev	Easy
Mercury_7235708	7235708	1	B	1	0	Mercury	9	2015	B	EARTH_INNER_PLATE_VOLC	A volcano found in the center of a tectonic plate tends to be a result of which phenomenon? (A) strong earthquake (B) activity at a hot spot (C) pressure in thick sediments that produces heat (D) unusually excessive erosion that wears away bedrock		Dev	Easy
Mercury_7236023	7236023	1	B	1	0	Mercury	9	2015	B	EARTH_WEATHER	A mass of air is at an elevation of 1000 meters in the low pressure center of a Northern Hemisphere storm. Which of the following best describes the motion of air particles in this air mass due to storm conditions and the rotation of Earth as the air mass moves outward? (A) Air particles move up and to the left. (B) Air particles move up and to the right. (C) Air particles move down and to the left. (D) Air particles move down and to the right.		Dev	Challenge
MCAS_2004_9_6	6	1	B	1	0	MCAS	9	2004	B	FOR_WORK	Two workers are using a scaffold. One worker weighs 180 lbs. and the other weighs 200 lbs. Impact effects are assumed to increase the live load of the workers' weight by 25 percent. What is the resultant maximum live load, in pounds, that can be expected from the two workers supported by the scaffold? (A) 380 lbs. (B) 475 lbs. (C) 625 lbs. (D) 950 lbs.		Dev	Easy
Mercury_7181685	7181685	1	A	1	0	Mercury	9	2015	A	LIFE_REPROD_DNAINHERIT_MUTATION	The trait for flower color is highly variable among certain species of rose plants, leading to the formation of flowers of different colors. How did the flower color variation in rose plants come about? (A) through mutation (B) through pollination (C) through natural selection (D) through asexual reproduction		Dev	Challenge
Mercury_7270025	7270025	1	C	1	0	Mercury	9	2015	C	EARTH_HUMIMP_RES_TREES	Which activity would most likely increase water turbidity in a nearby stream?  (A) rolling steel into thin sheets (B) burning coal for electricity (C) clear-cutting a forest (D) planting a cover crop		Dev	Easy
Mercury_7137463	7137463	1	A	1	0	Mercury	9	2015	A	CEL_CYCLES	India is in the Northern Hemisphere and Australia is in the Southern Hemisphere. In June, it is summer in India and winter in Australia. What is the main reason the seasons are opposite in the two countries? (A) because Earth is tilted on its axis (B) because the Sun rotates on its axis (C) because Earth revolves around the Sun (D) because of the distance between the countries		Dev	Easy
Mercury_7177520	7177520	1	D	1	0	Mercury	9	2015	D	CEL_GRAVPULL	What is the relationship between mass and gravitational pull? (A) Lower gravitational pull creates more mass. (B) Higher gravitational pull creates more mass. (C) Lower mass creates higher gravitational pull. (D) Higher mass creates higher gravitational pull.		Dev	Easy
Mercury_7242918	7242918	1	D	1	0	Mercury	9	2015	D	LIFE_REPROD_DNAINHERIT_DNA	Individuals that carry a particular allele may have more descendants than other individuals, resulting in the allele becoming more common. Which process causes random alleles to become more common within a population? (A) gene shuffling (B) directional selection (C) natural selection (D) genetic drift		Dev	Easy
Mercury_184695	184695	1	D	1	0	Mercury	9	2015	D	LIFE_FUNCT_FEATANDFUNCT_CELLBIO_STRUCT_CHROMOSOME	Which of the following would most likely result in an abnormal chromosome number? (A) The deletion of DNA during translation. (B) Mutations occurring during the blastula stage. (C) DNA exposed to radiation after the birth of the organism. (D) Failure of homologous chromosomes to separate during meiosis.		Dev	Easy
Mercury_7137673	7137673	1	C	1	0	Mercury	9	2015	C	LIFE_ENVADP_NATSEL	A population of plants growing on an island consisted of two varieties, one with thorns and the other without. Over a period of many years, the variety with thorns gradually disappeared. Which process most likely brought about this change in the plant population? (A) gene flow (B) genetic drift (C) natural selection (D) random mutation		Dev	Easy
MCAS_2006_9_9-v1	9	1	D	1	0	MCAS	9	2006	D	FOR_MOTPROB	A sailboat travels 35 km in 5 hr. Which of the following describes the motion of the sailboat? (A) Its momentum is 7 km/hr. (B) Its acceleration is 7 km/hr. (C) Its displacement is 7 km/hr. (D) Its average speed is 7 km/hr.		Dev	Easy
Mercury_7176190	7176190	1	B	1	0	Mercury	9	2015	B	LIFE_INTERDEP_ECOFEATURES	The Halifax River has a major flood plain in Port Orange, Florida. Minerals are deposited into the soil of the flood plain when the water overflows the banks of the river. These minerals can reduce the absorption of the soil in the flood plain and affect the growth of plants in the area. Which best describes the role of the deposited minerals in the flood plain ecosystem? (A) a trophic level (B) a limiting factor (C) a territorial boundary (D) a food-chain component		Dev	Easy
Mercury_7241115	7241115	1	C	1	0	Mercury	9	2015	C	LIFE_FUNCT_ENVCOND_ANIM	Which event most likely allowed for the explosion of mammal diversity that occurred during the Cretaceous period? (A) formation of the supercontinent Pangea (B) intense volcanic activity (C) cooler temperatures (D) rising sea levels		Dev	Challenge
Mercury_7227850	7227850	1	A	1	0	Mercury	9	2015	A	LIFE_FUNCT_FEATANDFUNCT_CELLBIO_STRUCT_CELLMEMB	What virus structure is similar in function to a cell membrane? (A) protein shell (B) internal protein (C) tail sheath (D) end plate		Dev	Easy
Mercury_7268818	7268818	1	D	1	0	Mercury	9	2015	D	EARTH_GEO_FOSSILS_ROCKTYPES	After fossils are formed, which process is most likely to destroy them?  (A) the carbon cycle (B) the nitrogen cycle (C) the water cycle (D) the rock cycle		Dev	Easy
Mercury_7270200	7270200	1	A	1	0	Mercury	9	2015	A	SCI_INFERENCE_OBSERV	Scientists have explained how amino acids, carbohydrates, nucleic acids, and fatty acids could all have been synthesized on Earth before living organisms appeared. Which of the following discoveries would most support the claim that life spontaneously generated from these biochemicals? (A) These chemicals can self-assemble into a structure that replicates. (B) These chemicals are being used by living organisms today. (C) These chemicals are found on another planet. (D) These chemicals can self-assemble into a virus.		Dev	Challenge
